timestamp,comment-id,author-id,comment-body
1438664017000,471,余靜葭,"漸進式與一步到位的修法，兩者間的差異是否只是時間長久的問題?相同的前提是否都是要保障同志族群的婚姻權益。反問『漸進式的修法用意是否是在試水溫，是否只是在安撫護家盟的群眾？ 若另訂新法保障同志權益是否把身為居住在台灣的同志族群都當成了次等國民在對待??』我個人贊同制定同性伴侶法與婚姻法，會拆成兩法來看待原因如下。我認為伴侶權比較廣義，不一定是有愛戀依存的人相聚在一起過生活，如(無血緣關係的老來伴、姊妹掏等等) 法律上的規則制定是必需的，尤其未來老齡化社會、少子化的趨勢，勢必未來會有許多人可能是單身但想過群居的生活，但非養老院或安養中心的形式。所以伴侶權應該謹慎制訂因應未來民眾的生活模式。但想給與彼此一身承諾的同性伴侶，情況就跟一般異性戀戀人一樣，想要有個自己組成的家庭，擁有自己的後代(不論是領養或親生)，工作上可以請婚假、報稅時可以不再以單身方式報稅、也可幫忙扶養姻親關係的親屬、養兒育女時一樣有福利制度可享用，這些不都是法律上給予最基本的權益嗎?   難道就因為身為同志，一樣履行國民的義務但卻無法享有法律保障的權益，那居住在台灣的同志族群就得一直被多數人剝削嗎?   即使大部分民眾已包容接受同志的存在，但當同志希望享有一樣的法律保護時卻被百般組饒，這是最令我義憤填膺的地方。至於同志婚姻合法化的方式可以直接修改或另訂補充條文，我認為都可以再多加討論，但重點是能保障同志族群的婚姻權與親權，前提是不應藐視同志族群，別忘記”法律之前 人人平等”。《中華民國憲法》第7條規定：「中華民國人民，無分男女、宗教、種族、階級、黨派，在法律上一律平等。」當然也不應該因""性向差異""而有所分別。"
1438664291000,472,洪采陽,我個人認為，直接修正民法972是最快的；只需要幾個字而已，同時也不必大費周章、曠日費時的另立新法，並且修正很多保險啦醫療啦什麼一大堆的相關法案，既直接，又經濟。此外，另立新法其實也是一種實質歧視，雖然表面上好像給予了相應的保障，但卻是另一種『不同的族群給予不同對待』的實際作為，就像以前美國為黑人設立黑人廁所一樣。我們不會有人想要特別想去立個閩南人法、客家人法、外省人法的，是不是？
1438664759000,473,蜥蜴,在愛之前人人平等，宗教不要再打著假包容真歧視的旗幟，說著你們的上帝卻鞭打上帝愛的世人。
1438664769000,476,李國璽,民法直接改個字，既不勞民也不傷財。
1438664797000,477,陳頤錚,陳頤錚意見:不用修民法，直接以大法官解釋來宣告LGBT婚姻合憲即可。貫徹憲法平等權(性別平等)，真正的平等就是「合理無差別待遇」。
1438664818000,478,"Kuan Chen Liu",贊同。我和我男友在一起18年、已經在加拿大法院宣示結婚。我們也希望，能在自己生長的國家可以享有同性婚姻的權利。性別取向不會感染、不會傳染，真的不用擔心。婚姻之下不分性別，人人都一樣。人權、法律面前全民皆是平等。在加拿大，不分性別只要同居（合法同居）一年以上，便享有許多與婚姻相同的法律保護，例如：稅務.....。在婚姻權下受國家保護，人人皆應尊重與自己不同。例如：我們在市政廳婚姻法庭下由牧師見證，也非所有牧師願意為同性婚姻主持與見證。台灣，我們的國家。能保護宗教信仰、社會團體、人民各樣的權利。那婚姻權是否也該平等呢？
1438666152000,481,路小波,"很多人都按了贊同來支持同性婚姻吧（me too）可是看了看評論後又好像反對才是支持同性婚姻 本就是婚姻又何須再立新法？不管選哪個都怪怪的....我想反對的點應該是基於我們就跟大家一樣，何必再另外立法造成歧視按了贊同支持同性婚姻卻變向的給同志帶來歧視按了反對不歧同志卻會被解讀成不贊成同性婚姻這議題提問的根本就有問題表面是支持同志實是歧視同志殊不知大家在按贊同的當下就已經給同志造成歧視然後我們不點贊同支持同性婚姻又不行..."
1438666644000,486,"He Cheng-xuan","如果法務部採取的是某種故意設定限制範圍的取巧心態。那很簡單啦，投贊成（避免法務部以此為藉口說這議題大家都反對），但投下贊成票的同時也表達意見要求直接修改民法（避免法務部以投贊成為藉口，故意沒看見支持婚姻平權的聲音）。雖說，我是覺得在這88天結束之後，法務部和立法院大概又會開啟「無視」和「拖延」技能，繼續以社會共識裝死。已經民調多少次了，到底還要再民調和徵求意見多少次 XDD立法院不關心婚姻平權，只關心明年選舉選票；法務部只關心上頭命令，婚姻平權擺一邊；執政黨忙著鞏固政績名聲，每個爭議都推給社會共識。這場戲還要演多久啊ZZZZ"
1438666891000,487,夜心,"為什麼要反對?  是他們在一起過一輩子，不是你(反對者)跟他們過一輩子，你(反對者)憑哪一點去反對，如果今天有一些人說:[反對你跟你的另一半在一起，你們就會分開嗎? 還是你會說:關你屁事。"
1438666984000,489,JN,反對，希望國內能保持大自然倫常，可以接受有同性戀，但真的無法接受同性戀婚姻合法化，此舉無疑是鼓勵同性戀，這是敗壞風氣、破壞大自然法則的；也希望支持同性婚姻的朋友們尊重反對朋友的發言，而不是一發表反對意見就群起攻之，讓人感覺只有同意者才能發言，當然你們想爭取你們的權益是正常的，只是詞彙若能和氣些會比較好。
1438667285000,510,Pin,喜歡就是喜歡啊你們反對的這群也沒輒啊可以跟自己喜歡的人在一起不是很幸福嗎?
1438667491000,511,tom90051,這就是社會正在改變跟進步，請不要拿自己的反對來反對。大家都是人，所以應該平等被看待
1438667558000,512,神邏輯,可以接受婦女，但無法接受女權，女性必須冠夫姓？可以接受黑人，但無法接受黑人有教育權與繼承權？可以接受左撇子，但左撇子不可以出門，因為左撇子會傳染，看到了會學習，變相鼓勵。
1438668132000,513,"in.j li","為什麼不支持 ,你們希望gay搶走你的女朋友嗎? 或是雷斯邊搶走妳的男朋友"
1438668525000,517,"Wen Fong",當然贊成，人人生而平等，這是憲法應給予我們的保障。所以我有權利與自由，選擇我想要的婚姻對象，不需要社會大眾的同意。我認真工作、誠實納稅，還乖乖地服兵役。憑什麼別人可以享受的與生俱來的權利，我卻要被國家機器剝奪？不要跟我說「社會觀感」跟「民情」，難道人權還要看社會觀感嗎？
1438668596000,521,"toto c",愛跟誰在一起，不會有人反對，因為這是私事，也不需因此而立法。問題是功能不同的同性戀人要爭取與婚姻相等的權益，這是齊頭式的平等，不是真平等。
1438668613000,523,"Fong Ya",不贊成改變原有的婚姻傳統，但支持修訂同志的伴侶制度
1438668882000,527,5,"大家認為什麼是婚姻? 婚姻怎麼來的? 有那些優點? 缺點?另外，什麼是伴侶? 有那些優點? 缺點? 伴侶跟婚姻有什麼不同?"
1438668929000,528,米樂,感情是平等的希望政府可以通過同性婚姻
1438668978000,531,方傑,"題目用  給予  兩個字就覺得你永遠把人家當二等公民阿。憲法本來就保障人民的基本人權，婚姻權也在內，而現在卻在討論要不要 給予 同志基本人權。原來基本人權是可以討論後再看給不給的阿。"
1438669242000,532,林以理,不贊成!這只會害了同志放棄去追求真正最幸福美滿的異性伴侶及婚姻!男女互補才是最完美的婚姻及伴侶形式!
1438669377000,540,蘇艾茹,"同志想結婚就要坎坷成這樣?要等到七老八老還不一定等得到這該死的婚姻平權!?他馬的別人的人生就要一直耗在你們這些為了反對而反對的自私者身上嗎！?莫名其妙!反對的理由沒一個是""真正的理由""!!異性戀的愛就是真愛，同性戀的愛就是屁?!反對者把別人當成什麼？將心比心過了沒有?連最基本的""尊重""都不懂!!你們反對的人們結婚有問過我們沒有?!那我們同志結婚為什麼要經過你們同意?!你們反對者到底是憑哪一點來阻礙別人追求幸福的權力!?有天，我們都會老，會死，難道要等到雙眼闔上才知道原來大家都一樣?!同性戀不是怪物，也是會經歷生老病死，我們一樣不想留下遺憾。我們只想結婚，只想像一般人，過這大家都一樣的日子。平平是人，難道我們同志就不配擁有最""基本""的人生嗎?!"
1438669583000,541,里昂,請保障我們的繼承權，外籍配偶身份問題，醫療同意問題，共同申報所得問題，政府對結婚者的種種貸款、購屋享受的權利問題......太多太多長年來不被公平對待的基本人權，21世紀的婚姻早已不是所謂的傳統婚姻價值那麼簡單了！同性戀者也是社會國家乃至世界的一份子，我們沒有錯，性向不是我們自由意志能選擇，異性戀不能生下我們卻不愛我們，隔離我們，我們是少數，我們需要被接受才不會活在陰暗處！
1438669783000,542,正常人,"要合法化前先考慮同性怎麼繁衍人類，異性生出的後代要去承擔國家負債，養那群只要現在爽，不要明天的xxx,我是白痴喔，為何同意讓我的後代擔屎。"
1438669832000,552,永續發展,"權利～沒有附於義務 不會是『平權』，婚姻有很重要的使命跟義務『生育後代』～為『國家永續發展』"
1438669846000,559,K,"若異性戀是否可以結婚,也由全民來投票,不知反同的異性戀會作何感想? 這本來就是基本人權!"
1438669855000,560,"Alvis Chen",我相信很多人還是活在社會壓力之下，依然錯誤地以為自己的同性戀性傾向是「不正常」的。我認為國家應該從根本做起，在民法的婚姻制度上徹底消除對同性戀者的歧視，修改民法，讓同性戀者的存在合理化、正當化，還給他們基本人權，讓他們享有跟異性戀夫妻相同的權利，履行相同的義務，這才符合台灣自由、平等的憲法精神，也才能真正開始減少社會對同性戀者的歧視。
1438670020000,561,王凱弘,"一夫一妻，一男一女！我尊重同志們的意見表達，但我站在公民的立場，我無法教導下一代男男或女女可因為彼此相愛 ，可生出下一代！生命無法延！續"
1438670324000,567,鉛筆小立,"反對同志結婚並非反同志.相愛也不是非""結婚""不可.如只為了婚姻的保障.可另行立法.不該將原先一男一女的婚姻關係改變...如果婚姻的保障好比看場電影.有人買全票.也有人買學生票.人權並非齊頭平等.就像為何機車不能上國道?都是車.同樣要付稅.機動燃油.機車速度也可比貨車快.如果說少2輪或肉包鐵.那也可克服...同志婚姻不是最後一步.接下來就是領養及借精卵生育孩童及同志教育(國小課本可能出現王子和王子的幸福婚姻)等.誤導學齡兒童身心發展.其它有同志婚姻的國家往往都是如此.國外2萬份的報告就能證明由同性扶養和異性雙親一樣?這論點也是令人懷疑.畢竟不同的國家跟國情會有不同的結果.如果在一夫多妻的國家做調查.同樣會有多數人支持1夫多妻..廢死在歐美同樣也是支持者為多.如果同性婚姻合法後.比照其人權精神.接下來就是早婚(14歲以前).血緣排除(近親:表兄&amp;父或母.).物種不論(人犬配).多夫多妻.道德界限都將一一被打破..如果有血緣只要去結紮就能結婚?變成只要是我喜歡.什麼都可以了.(婚姻如果不限男女.為何要限人數.年齡及血緣?分明違反人權!!)..反對多元成家.如同反對基因食品及人體複製(有著不可預知的可怕發展)...婚姻與道德的界線雖終將崩解.因為還身於此世代.也應為自己的想法發出聲音.就算只能延緩微不足道的數日.數十日或數年.但至少在崩解之日.也能不愧於心.應該先討論代理孕母法和性關係(交易)除罪化.再來討論同性議題會較貼切.(外遇的男男或女女要如何辯通姦罪?)"
